Time (UTC),eStateEval,duration,Sample Numb.,mUraw,mUoffset,Activity,mUconfidence,transCorrMean,AssayType,Notes,TempDataLog,TempCH3,TransHigh,SamTrans,SamFluor,origin,overall_dq_check
01/01/2026 04:15,0,392.00696,1,6.5326486,2.0111513,4.5214972,0.99596447,0.8336931,300,,23.63,43.98,0.0,2.7441,0.6201,ColiMinder,PASS
01/01/2026 05:15,0,392.00397,1,6.212384,2.0111513,4.201233,0.99495554,0.83435607,300,,23.38,44.13,0.0,2.7361002,0.61885,ColiMinder,PASS
01/01/2026 06:15,0,392.00397,1,6.086118,2.0111513,4.074967,0.9938236,0.8345409,300,,23.19,44.25,0.0,2.73555,0.61995,ColiMinder,PASS
01/01/2026 07:15,0,391.95105,1,5.990985,2.0111513,3.9798336,0.9946794,0.8346847,300,,23.06,44.38,0.0,2.7429,0.6217,ColiMinder,PASS
01/01/2026 08:15,0,392.00903,1,5.964658,2.0111513,3.9535065,0.99460405,0.8343794,300,,23.06,44.57,0.0,2.7198,0.6277,ColiMinder,PASS
01/01/2026 09:15,0,392.00098,1,5.91922,2.0111513,3.9080687,0.99367934,0.83423865,300,,23.0,44.64,0.0,2.7248,0.6201,ColiMinder,PASS
01/01/2026 10:15,0,392.00806,1,5.8374815,2.0111513,3.8263302,0.99419117,0.834227,300,,23.13,44.72,0.0,2.7438,0.6197,ColiMinder,PASS
01/01/2026 11:15,0,392.005,1,5.740323,2.0111513,3.7291718,0.99524313,0.834417,300,,23.38,44.73,0.0,2.73415,0.62020004,ColiMinder,PASS
01/01/2026 12:15,0,392.00305,1,5.846752,2.0111513,3.8356009,0.99359,0.8339764,300,,23.69,44.7,0.0,2.7299,0.6204,ColiMinder,PASS
01/01/2026 13:15,0,392.01007,1,5.753848,2.0111513,3.7426968,0.992339,0.83317614,300,,24.13,44.33,0.0,2.7559,0.6245,ColiMinder,PASS
01/01/2026 14:15,0,392.011,1,5.8463187,1.6861212,4.1601973,0.99303937,0.8331508,300,,24.19,44.03,0.0,2.7657,0.6263,ColiMinder,PASS
01/01/2026 15:15,0,392.00604,1,5.9046493,1.6861212,4.218528,0.99333686,0.8337294,300,,23.0,44.22,0.0,2.7495,0.6163,ColiMinder,PASS
01/01/2026 16:15,0,392.00293,1,5.696288,1.6861212,4.010167,0.9937012,0.8347864,300,,22.06,44.67,0.0,2.7476,0.6184,ColiMinder,PASS
01/01/2026 17:15,0,392.01105,1,5.9623547,1.6861212,4.2762337,0.99365914,0.8349208,300,,21.56,45.16,0.0,2.752,0.6183,ColiMinder,PASS
01/01/2026 18:15,0,391.95398,1,5.7533026,1.6861212,4.0671816,0.9933261,0.8355997,300,,20.94,45.8,0.0,2.7414,0.6184,ColiMinder,PASS
01/01/2026 19:15,0,392.00494,1,5.6674953,1.6861212,3.981374,0.99269974,0.83572125,300,,21.0,46.21,0.0,2.7434,0.6194,ColiMinder,PASS
01/01/2026 20:15,0,392.01398,1,5.511155,1.6861212,3.825034,0.9930715,0.83479017,300,,20.81,46.34,0.0,2.7466,0.6228,ColiMinder,PASS
01/01/2026 21:15,0,392.008,1,5.776347,1.6861212,4.090226,0.9940121,0.83522964,300,,20.75,46.42,0.0,2.7468,0.6224,ColiMinder,PASS
01/01/2026 22:15,0,392.00903,1,5.6196046,1.6861212,3.9334834,0.99359816,0.8349436,300,,20.69,46.57,0.0,2.7473,0.6216,ColiMinder,PASS
01/01/2026 23:15,0,392.00793,1,5.443368,1.6861212,3.7572467,0.99318486,0.83549035,300,,20.69,46.63,0.0,2.7454,0.6206,ColiMinder,PASS
02/01/2026 00:15,0,392.00702,1,5.4153385,1.6861212,3.7292173,0.9927036,0.83501965,300,,20.38,46.64,0.0,2.7473,0.6199,ColiMinder,PASS
02/01/2026 01:15,0,392.00806,1,5.4950843,1.6861212,3.808963,0.9924846,0.8350424,300,,20.44,46.81,0.0,2.7574,0.6216,ColiMinder,PASS
02/01/2026 02:15,0,391.96002,1,5.4690733,1.6861212,3.782952,0.991195,0.8346064,300,,20.38,46.87,0.0,2.7538,0.6293,ColiMinder,PASS
02/01/2026 03:15,0,392.00592,1,5.4354057,1.6861212,3.7492845,0.9909597,0.834165,300,,20.81,46.88,0.0,2.7474,0.6201,ColiMinder,PASS
02/01/2026 04:15,0,392.00507,1,5.5951076,1.6861212,3.9089863,0.9921729,0.8338214,300,,21.81,46.66,0.0,2.7406,0.6191,ColiMinder,PASS
02/01/2026 05:15,0,392.002,1,5.5673947,1.6861212,3.8812735,0.9942781,0.8334751,300,,22.31,46.36,0.0,2.7479,0.6196,ColiMinder,PASS
02/01/2026 06:15,0,392.00104,1,5.51387,1.6861212,3.8277485,0.9933916,0.8339485,300,,22.56,46.08,0.0,2.745,0.62004995,ColiMinder,PASS
02/01/2026 07:15,0,392.00208,1,5.627264,1.6861212,3.9411428,0.9927356,0.8337768,300,,22.88,45.98,0.0,2.7445,0.6178,ColiMinder,PASS
02/01/2026 08:15,0,392.00494,1,5.672061,1.6861212,3.9859397,0.9939568,0.83277833,300,,23.13,45.84,0.0,2.7496,0.6168,ColiMinder,PASS
02/01/2026 09:15,0,392.0,1,5.635341,1.6861212,3.94922,0.99349123,0.83325005,300,,23.13,45.8,0.0,2.7432,0.61934996,ColiMinder,PASS
02/01/2026 10:15,0,392.00397,1,5.718528,1.6861212,4.032407,0.99434847,0.83300984,300,,23.06,45.72,0.0,2.7393,0.6196,ColiMinder,PASS
02/01/2026 11:15,0,392.00104,1,5.719892,1.6861212,4.0337706,0.99468064,0.8329349,300,,23.38,45.78,0.0,2.7344,0.6179,ColiMinder,PASS
02/01/2026 12:15,0,392.00598,1,5.7939253,1.6861212,4.1078043,0.9924946,0.83220404,300,,23.88,45.71,0.0,2.7378,0.6251,ColiMinder,PASS
02/01/2026 13:15,0,392.00305,1,5.800498,1.6861212,4.114377,0.99172306,0.832188,300,,24.88,45.32,0.0,2.7523,0.6228,ColiMinder,PASS
02/01/2026 14:15,0,392.00592,1,5.876242,1.7869073,4.089335,0.9914867,0.83196497,300,,25.38,44.68,0.0,2.7621,0.6253,ColiMinder,PASS
02/01/2026 15:15,0,391.99597,1,5.6821275,1.7869073,3.8952203,0.99447936,0.8318192,300,,25.0,44.51,0.0,2.7316,0.6205,ColiMinder,PASS
02/01/2026 16:15,0,392.00098,1,5.870201,1.7869073,4.083294,0.99390113,0.83198524,300,,25.0,44.58,0.0,2.7441,0.6158,ColiMinder,PASS
02/01/2026 17:15,0,391.99902,1,5.928107,1.7869073,4.1411996,0.9945836,0.83153176,300,,25.31,44.56,0.0,2.7568,0.6156,ColiMinder,PASS
02/01/2026 18:15,0,391.99402,1,5.888921,1.7869073,4.1020136,0.9951196,0.83128273,300,,25.63,44.39,0.0,2.7326,0.6149,ColiMinder,PASS
02/01/2026 19:15,0,391.99194,1,6.065559,1.7869073,4.2786517,0.99643236,0.8314232,300,,26.31,44.26,0.0,2.7412,0.6159,ColiMinder,PASS
02/01/2026 20:15,0,391.99603,1,6.2830844,1.7869073,4.496177,0.9962569,0.831267,300,,27.0,44.07,0.0,2.7371,0.6138,ColiMinder,PASS
02/01/2026 21:15,0,391.99298,1,6.151454,1.7869073,4.364547,0.9961916,0.8309476,300,,27.75,43.71,0.0,2.7413,0.6123,ColiMinder,PASS
02/01/2026 22:15,0,391.995,1,6.20558,1.7869073,4.418673,0.995444,0.8306148,300,,28.25,43.37,0.0,2.7167,0.6086,ColiMinder,PASS
02/01/2026 23:15,0,391.98694,1,6.540362,1.7869073,4.7534547,0.9976876,0.8301705,300,,28.69,43.13,0.0,2.7347,0.6119,ColiMinder,PASS
03/01/2026 00:15,0,392.03302,1,6.3059335,1.7869073,4.5190263,0.997651,0.83020747,300,,29.06,42.99,0.0,2.7333,0.6101,ColiMinder,PASS
03/01/2026 01:15,0,391.99,1,6.2568274,1.7869073,4.46992,0.99660546,0.8304236,300,,29.44,42.69,0.0,2.73915,0.60959995,ColiMinder,PASS
03/01/2026 02:15,0,391.992,1,6.3380127,1.7869073,4.5511055,0.9968127,0.8293861,300,,29.69,42.49,0.0,2.7372,0.6102,ColiMinder,PASS
03/01/2026 03:15,0,391.982,1,6.4536624,1.7869073,4.666755,0.99780244,0.8296331,300,,29.94,42.35,0.0,2.7375002,0.60835004,ColiMinder,PASS
03/01/2026 04:15,0,391.98303,1,6.620889,1.7869073,4.833982,0.9976343,0.829686,300,,30.19,42.3,0.0,2.72505,0.6091,ColiMinder,PASS
03/01/2026 05:15,0,391.98706,1,6.6223083,1.7869073,4.835401,0.9975968,0.8282102,300,,30.44,42.04,0.0,2.7274,0.6109,ColiMinder,PASS
03/01/2026 06:15,0,391.98004,1,6.5735593,1.7869073,4.786652,0.9973519,0.82917625,300,,30.63,41.67,0.0,2.7245,0.6085,ColiMinder,PASS
03/01/2026 07:15,0,392.029,1,6.4712954,1.7869073,4.684388,0.9969296,0.82869345,300,,30.88,41.4,0.0,2.7259,0.6069,ColiMinder,PASS
03/01/2026 08:15,0,391.98206,1,6.5464025,1.7869073,4.7594953,0.99729306,0.82910043,300,,31.13,41.28,0.0,2.7222,0.6073,ColiMinder,PASS
03/01/2026 09:15,0,392.028,1,6.7594724,1.7869073,4.972565,0.99777055,0.8277082,300,,31.44,41.05,0.0,2.7256,0.60785,ColiMinder,PASS
03/01/2026 10:15,0,391.98303,1,6.5598907,1.7869073,4.7729836,0.99829274,0.8286042,300,,31.75,40.8,0.0,2.7237,0.6081,ColiMinder,PASS
03/01/2026 11:15,0,391.97504,1,6.7873416,1.7869073,5.0004344,0.99845046,0.82856905,300,,32.13,40.58,0.0,2.7306,0.6113,ColiMinder,PASS
03/01/2026 12:15,0,391.97998,1,6.9692464,1.7869073,5.182339,0.9983007,0.82714164,300,,32.38,40.52,0.0,2.7238,0.6057,ColiMinder,PASS
03/01/2026 13:15,0,392.03296,1,6.890178,1.7869073,5.103271,0.9970574,0.82914495,300,,33.06,40.13,0.0,2.7431,0.6097,ColiMinder,PASS
03/01/2026 14:15,0,391.979,1,6.851157,2.2379637,4.6131935,0.99725,0.8289731,300,,33.38,39.65,0.0,2.7221,0.6111,ColiMinder,PASS
03/01/2026 15:15,0,391.97998,1,6.9348507,2.2379637,4.696887,0.99782676,0.8294652,300,,32.94,39.75,0.0,2.7252,0.6061,ColiMinder,PASS
03/01/2026 16:15,0,391.979,1,6.8987613,2.2379637,4.6607976,0.99782044,0.8300121,300,,32.81,39.88,0.0,2.7213,0.6059,ColiMinder,PASS
03/01/2026 17:15,0,391.98108,1,7.163917,2.2379637,4.9259534,0.99844784,0.8292302,300,,32.75,40.07,0.0,2.7104,0.6094,ColiMinder,PASS
03/01/2026 18:15,0,391.977,1,6.86935,2.2379637,4.6313863,0.9985997,0.82987106,300,,32.63,39.96,0.0,2.7395,0.6033,ColiMinder,PASS
03/01/2026 19:15,0,391.98193,1,6.974061,2.2379637,4.7360973,0.997597,0.8297814,300,,32.56,39.88,0.0,2.7125502,0.6171,ColiMinder,PASS
03/01/2026 20:15,0,392.02704,1,7.0371156,2.2379637,4.799152,0.9981983,0.82920974,300,,32.5,39.88,0.0,2.7194,0.6063,ColiMinder,PASS
03/01/2026 21:15,0,392.03503,1,6.8958616,2.2379637,4.657898,0.99830174,0.82950175,300,,32.44,40.02,0.0,2.7211,0.6059,ColiMinder,PASS
03/01/2026 22:15,0,392.02698,1,7.221991,2.2379637,4.9840274,0.9983363,0.8297394,300,,32.31,40.0,0.0,2.7284,0.6064,ColiMinder,PASS
03/01/2026 23:15,0,391.98102,1,6.9299197,2.2379637,4.691956,0.99879,0.8296721,300,,32.19,39.98,0.0,2.7253,0.6069,ColiMinder,PASS
04/01/2026 00:15,0,391.97797,1,6.748396,2.2379637,4.5104322,0.9983724,0.8293476,300,,32.06,39.98,0.0,2.7220502,0.6067,ColiMinder,PASS
04/01/2026 01:15,0,390.0219,1,6.8714056,2.2379637,4.633442,0.99826396,0.82979465,300,,31.94,40.1,0.0,2.7189,0.6051,ColiMinder,PASS
04/01/2026 02:15,0,392.02692,1,6.78142,2.2379637,4.5434566,0.9985574,0.8298523,300,,31.88,40.25,0.0,2.73105,0.60749996,ColiMinder,PASS
04/01/2026 03:15,0,391.98004,1,6.8092194,2.2379637,4.5712557,0.9986978,0.82984656,300,,31.88,40.13,0.0,2.7354,0.6074,ColiMinder,PASS
04/01/2026 04:15,0,392.03003,1,6.601282,2.2379637,4.3633184,0.9973213,0.82958347,300,,31.75,40.11,0.0,2.72615,0.6071,ColiMinder,PASS
04/01/2026 05:15,0,391.979,1,6.5540934,2.2379637,4.3161297,0.99854654,0.8294861,300,,31.75,40.14,0.0,2.72085,0.6071,ColiMinder,PASS
04/01/2026 06:15,0,392.029,1,6.578932,2.2379637,4.340968,0.9977267,0.8296546,300,,31.81,40.25,0.0,2.7256,0.6076,ColiMinder,PASS
04/01/2026 07:15,0,391.98108,1,6.5983934,2.2379637,4.36043,0.99833363,0.82961214,300,,31.75,40.18,0.0,2.71375,0.6124,ColiMinder,PASS
04/01/2026 08:15,0,392.029,1,6.4380407,2.2379637,4.200077,0.9984314,0.82922137,300,,31.75,40.14,0.0,2.7216,0.6062,ColiMinder,PASS
04/01/2026 09:15,0,391.97998,1,6.549526,2.2379637,4.3115625,0.99785984,0.82883465,300,,31.75,40.11,0.0,2.7234,0.6071,ColiMinder,PASS
04/01/2026 10:15,0,392.02997,1,6.617009,2.2379637,4.3790455,0.9982315,0.8287915,300,,31.75,40.21,0.0,2.7215,0.6057,ColiMinder,PASS
04/01/2026 11:15,0,391.98102,1,6.51657,2.2379637,4.2786064,0.9976325,0.8288994,300,,31.81,40.26,0.0,2.7278,0.6048,ColiMinder,PASS
04/01/2026 12:15,0,392.02502,1,6.610677,2.2379637,4.372713,0.99866,0.828735,300,,31.88,40.12,0.0,2.7301,0.6078,ColiMinder,PASS
04/01/2026 13:15,0,391.984,1,6.6372423,2.2379637,4.3992786,0.9975891,0.8290061,300,,32.44,39.75,0.0,2.7526,0.6085,ColiMinder,PASS
04/01/2026 14:15,0,391.98596,1,6.556918,2.2109709,4.3459473,0.9971622,0.8305705,300,,32.63,39.6,0.0,2.7452,0.6104,ColiMinder,PASS
04/01/2026 15:15,0,391.97693,1,6.584362,2.2109709,4.373391,0.9987462,0.8309129,300,,32.0,39.95,0.0,2.7369,0.6063,ColiMinder,PASS
04/01/2026 16:15,0,391.97705,1,6.5937333,2.2109709,4.3827624,0.9984596,0.8305964,300,,31.81,40.03,0.0,2.7349,0.6071,ColiMinder,PASS
04/01/2026 17:15,0,391.97803,1,6.5409727,2.2109709,4.330002,0.9983962,0.8314458,300,,31.63,40.07,0.0,2.7322502,0.6064,ColiMinder,PASS
04/01/2026 18:15,0,392.02704,1,6.589363,2.2109709,4.378392,0.9980586,0.83149385,300,,31.56,40.16,0.0,2.7193,0.6085,ColiMinder,PASS
04/01/2026 19:15,0,392.02905,1,6.5095882,2.2109709,4.2986174,0.9974731,0.82985485,300,,31.5,40.33,0.0,2.7239,0.6067,ColiMinder,PASS
04/01/2026 20:15,0,391.97906,1,6.4286003,2.2109709,4.2176294,0.998001,0.83149844,300,,31.44,40.27,0.0,2.7461,0.6071,ColiMinder,PASS
04/01/2026 21:15,0,392.029,1,6.467395,2.2109709,4.256424,0.99797,0.83137906,300,,31.31,40.26,0.0,2.7225,0.6085,ColiMinder,PASS
04/01/2026 22:15,0,391.98102,1,6.6033945,2.2109709,4.3924236,0.99759835,0.8314454,300,,31.19,40.3,0.0,2.7256,0.6077,ColiMinder,PASS
04/01/2026 23:15,0,392.02405,1,6.604373,2.2109709,4.393402,0.998028,0.8314411,300,,31.13,40.44,0.0,2.7034,0.6071,ColiMinder,PASS
05/01/2026 00:15,0,391.977,1,6.6667347,2.2109709,4.455764,0.9984898,0.8311786,300,,31.0,40.5,0.0,2.721,0.6092,ColiMinder,PASS
05/01/2026 01:15,0,392.029,1,6.597448,2.2109709,4.386477,0.9979287,0.8301571,300,,30.88,40.44,0.0,2.7308998,0.60605,ColiMinder,PASS
05/01/2026 02:15,0,392.02997,1,6.4240727,2.2109709,4.213102,0.9979934,0.8317954,300,,30.81,40.48,0.0,2.7369,0.6098,ColiMinder,PASS
05/01/2026 03:15,0,392.02692,1,6.47074,2.2109709,4.259769,0.9973713,0.83154887,300,,30.75,40.57,0.0,2.7241,0.6086,ColiMinder,PASS
05/01/2026 04:15,0,391.97803,1,6.3040643,2.2109709,4.0930934,0.9974944,0.83177185,300,,30.63,40.7,0.0,2.7407,0.6098,ColiMinder,PASS
05/01/2026 05:15,0,391.976,1,6.347139,2.2109709,4.136168,0.99659604,0.8317653,300,,30.44,40.65,0.0,2.7279,0.6098,ColiMinder,PASS
05/01/2026 06:15,0,391.97595,1,6.3386965,2.2109709,4.1277256,0.997469,0.8316306,300,,30.25,40.7,0.0,2.7326498,0.60875,ColiMinder,PASS
05/01/2026 07:15,0,391.977,1,6.3710046,2.2109709,4.1600337,0.9970289,0.83194095,300,,30.06,40.81,0.0,2.7228,0.6207,ColiMinder,PASS
05/01/2026 08:15,0,391.977,1,6.2211328,2.2109709,4.010162,0.99698937,0.8317294,300,,29.81,41.01,0.0,2.7327,0.61,ColiMinder,PASS
05/01/2026 09:15,0,392.034,1,6.203501,2.2109709,3.9925303,0.99694884,0.83241475,300,,29.56,41.02,0.0,2.7304,0.6106,ColiMinder,PASS
05/01/2026 10:15,0,391.98108,1,6.149096,2.2109709,3.9381251,0.99749213,0.83205634,300,,29.5,41.11,0.0,2.7342,0.6105,ColiMinder,PASS
05/01/2026 11:15,0,392.03503,1,6.1154513,2.2109709,3.9044805,0.9968073,0.83154917,300,,29.88,41.26,0.0,2.7394,0.6076,ColiMinder,PASS
05/01/2026 12:15,0,391.97302,1,6.260511,2.2109709,4.04954,0.99718946,0.8317129,300,,30.5,41.21,0.0,2.7258,0.6088,ColiMinder,PASS
05/01/2026 13:15,0,392.03802,1,6.272106,2.2109709,4.0611353,0.996024,0.8314617,300,,31.0,40.6,0.0,2.7409,0.6113,ColiMinder,PASS
05/01/2026 14:15,0,392.04004,1,6.605402,2.1530912,4.4523106,0.9953964,0.8316371,300,,30.5,40.34,0.0,2.7509,0.6129,ColiMinder,PASS
05/01/2026 15:15,0,391.99304,1,6.4610567,2.1530912,4.3079653,0.9968056,0.8312367,300,,29.06,40.76,0.0,2.7386,0.6098,ColiMinder,PASS
05/01/2026 16:15,0,391.99097,1,6.35038,2.1530912,4.1972885,0.99600387,0.83209485,300,,27.94,41.34,0.0,2.74545,0.61245,ColiMinder,PASS
05/01/2026 17:15,0,391.99298,1,6.5078197,2.1530912,4.3547287,0.9959195,0.83242077,300,,26.94,41.98,0.0,2.7409,0.6123,ColiMinder,PASS
05/01/2026 18:15,0,389.99298,1,6.269702,2.1530912,4.1166105,0.9951061,0.83302987,300,,26.06,42.65,0.0,2.7353,0.6139,ColiMinder,PASS
05/01/2026 19:15,0,392.00006,1,6.2624826,2.1530912,4.109391,0.99549407,0.83356893,300,,25.31,43.12,0.0,2.7434,0.6169,ColiMinder,PASS
05/01/2026 20:15,0,391.998,1,6.29633,2.1530912,4.143239,0.9953039,0.8334592,300,,24.63,43.61,0.0,2.739,0.6177,ColiMinder,PASS
05/01/2026 21:15,0,392.00104,1,6.2366714,2.1530912,4.08358,0.9942657,0.8336141,300,,24.06,43.94,0.0,2.7293,0.6198,ColiMinder,PASS
05/01/2026 22:15,0,392.00403,1,6.1937566,2.1530912,4.0406656,0.9940783,0.83423805,300,,23.56,44.24,0.0,2.7386,0.62,ColiMinder,PASS
05/01/2026 23:15,0,392.0,1,6.4398537,2.1530912,4.286762,0.99254847,0.8343961,300,,23.19,44.56,0.0,2.7406,0.6202,ColiMinder,PASS
06/01/2026 00:15,0,392.00305,1,6.0271587,2.1530912,3.8740675,0.9949065,0.8337684,300,,22.88,44.89,0.0,2.7484,0.62,ColiMinder,PASS
06/01/2026 01:15,0,392.003,1,5.918864,2.1530912,3.7657726,0.9942649,0.83436006,300,,22.69,45.21,0.0,2.74465,0.62095,ColiMinder,PASS
06/01/2026 02:15,0,392.00708,1,5.9985185,2.1530912,3.8454273,0.99291503,0.83415115,300,,22.63,45.58,0.0,2.7511,0.6214,ColiMinder,PASS
06/01/2026 03:15,0,392.005,1,5.8542037,2.1530912,3.7011125,0.9939839,0.8338129,300,,22.56,45.83,0.0,2.7382,0.6249,ColiMinder,PASS
06/01/2026 04:15,0,392.003,1,5.8979077,2.1530912,3.7448165,0.99404144,0.83401936,300,,22.88,45.95,0.0,2.7376,0.6269,ColiMinder,PASS
06/01/2026 05:15,0,392.00305,1,6.282365,2.1530912,4.1292734,0.9935138,0.83371127,300,,23.19,45.86,0.0,2.7461,0.6217,ColiMinder,PASS
06/01/2026 06:15,0,392.00397,1,6.439757,2.1530912,4.286666,0.9949753,0.8338356,300,,23.44,45.83,0.0,2.7443,0.6223,ColiMinder,PASS
06/01/2026 07:15,0,392.00195,1,6.4229217,2.1530912,4.2698307,0.99522215,0.83400047,300,,23.38,45.77,0.0,2.7383,0.6209,ColiMinder,PASS
06/01/2026 08:15,0,392.00195,1,6.471595,2.1530912,4.3185034,0.9954224,0.83384055,300,,23.25,45.81,0.0,2.7317,0.6224,ColiMinder,PASS
06/01/2026 09:15,0,392.00104,1,6.583398,2.1530912,4.4303064,0.99521446,0.834357,300,,23.88,45.87,0.0,2.7453,0.6239,ColiMinder,PASS
06/01/2026 10:15,0,392.00494,1,6.4519715,2.1530912,4.2988806,0.9949792,0.8336843,300,,24.63,45.72,0.0,2.7448,0.6202,ColiMinder,PASS
06/01/2026 11:15,0,391.99603,1,6.694197,2.1530912,4.541106,0.9945522,0.8331546,300,,25.38,45.46,0.0,2.7399,0.6199,ColiMinder,PASS
06/01/2026 12:15,0,391.94995,1,6.4693203,2.1530912,4.316229,0.9955614,0.8333012,300,,25.69,44.92,0.0,2.7436,0.6174,ColiMinder,PASS
06/01/2026 13:15,0,392.00305,1,6.651355,2.1530912,4.4982634,0.9941944,0.8318049,300,,26.56,44.31,0.0,2.7506,0.6256,ColiMinder,PASS
06/01/2026 14:15,0,392.002,1,6.58843,1.9080923,4.680338,0.99424,0.8315191,300,,27.13,43.9,0.0,2.7616,0.6233,ColiMinder,PASS
06/01/2026 15:15,0,391.99506,1,6.401142,1.9080923,4.4930496,0.99686116,0.83130914,300,,26.63,43.86,0.0,2.7419,0.6171,ColiMinder,PASS
06/01/2026 16:15,0,391.99896,1,6.348448,1.9080923,4.4403553,0.9955339,0.8316098,300,,26.69,43.91,0.0,2.7385,0.6181,ColiMinder,PASS
06/01/2026 17:15,0,391.99506,1,6.2959485,1.9080923,4.3878565,0.9961807,0.83158827,300,,26.88,43.9,0.0,2.7379,0.6174,ColiMinder,PASS
06/01/2026 18:15,0,391.99603,1,6.2540665,1.9080923,4.345974,0.99512225,0.8318657,300,,27.25,43.9,0.0,2.7406,0.6161,ColiMinder,PASS
06/01/2026 19:15,0,391.99103,1,6.3288527,1.9080923,4.42076,0.9964043,0.8316602,300,,27.88,43.78,0.0,2.7399,0.6163,ColiMinder,PASS
06/01/2026 20:15,0,391.99097,1,6.3350253,1.9080923,4.4269333,0.99648815,0.8316265,300,,28.25,43.46,0.0,2.7359,0.6171,ColiMinder,PASS
06/01/2026 21:15,0,391.99,1,6.23233,1.9080923,4.324238,0.9954008,0.83124137,300,,28.5,43.25,0.0,2.7429,0.6155,ColiMinder,PASS
06/01/2026 22:15,0,391.98505,1,6.580495,1.9080923,4.6724024,0.99706906,0.8303934,300,,28.81,43.2,0.0,2.7351,0.6141,ColiMinder,PASS
06/01/2026 23:15,0,391.987,1,6.282898,1.9080923,4.3748055,0.99705976,0.83087176,300,,29.0,43.08,0.0,2.7345,0.6142,ColiMinder,PASS
07/01/2026 00:15,0,391.98895,1,6.3363976,1.9080923,4.4283056,0.9970025,0.8311706,300,,29.13,42.9,0.0,2.7371,0.6127,ColiMinder,PASS
07/01/2026 01:15,0,391.98407,1,6.4372425,1.9080923,4.52915,0.9973602,0.8308015,300,,29.19,42.83,0.0,2.7266,0.6163,ColiMinder,PASS
07/01/2026 02:15,0,391.98804,1,6.406245,1.9080923,4.4981527,0.9961267,0.83035743,300,,29.31,42.84,0.0,2.728,0.6133,ColiMinder,PASS
07/01/2026 03:15,0,391.99,1,6.488294,1.9080923,4.580202,0.99765515,0.83062303,300,,29.38,42.82,0.0,2.7426,0.6128,ColiMinder,PASS
07/01/2026 04:15,0,391.987,1,6.7350173,1.9080923,4.8269253,0.99703383,0.8307136,300,,29.44,42.65,0.0,2.7362,0.6109,ColiMinder,PASS
07/01/2026 05:15,0,391.99103,1,6.8762946,1.9080923,4.9682026,0.9966582,0.83044773,300,,29.5,42.61,0.0,2.7271,0.6135,ColiMinder,PASS
07/01/2026 06:15,0,392.03693,1,6.814377,1.9080923,4.9062843,0.9970236,0.8303714,300,,29.38,42.63,0.0,2.7369,0.6127,ColiMinder,PASS
07/01/2026 07:15,0,391.99103,1,6.7097473,1.9080923,4.801655,0.996812,0.830455,300,,29.25,42.71,0.0,2.736,0.6174,ColiMinder,PASS
07/01/2026 08:15,0,392.03503,1,6.5477977,1.9080923,4.6397057,0.99759394,0.830403,300,,29.0,42.67,0.0,2.7354,0.61415,ColiMinder,PASS
07/01/2026 09:15,0,391.99,1,6.428844,1.9080923,4.520752,0.996678,0.83066106,300,,28.88,42.74,0.0,2.7308,0.6149,ColiMinder,PASS
07/01/2026 10:15,0,391.98907,1,6.524671,1.9080923,4.616579,0.99723375,0.8302075,300,,29.0,42.85,0.0,2.7391,0.6152,ColiMinder,PASS
07/01/2026 11:15,0,391.984,1,6.9110956,1.9080923,5.003003,0.9977277,0.83074325,300,,29.25,42.93,0.0,2.7384,0.6151,ColiMinder,PASS
07/01/2026 12:15,0,391.98297,1,6.79028,1.9080923,4.882188,0.99803454,0.8298179,300,,29.63,42.75,0.0,2.7369,0.6153,ColiMinder,PASS
07/01/2026 13:15,0,391.99396,1,6.828118,1.9080923,4.920026,0.99624705,0.8307276,300,,30.38,42.2,0.0,2.7285,0.6215,ColiMinder,PASS
07/01/2026 14:15,0,391.98602,1,7.025755,2.1288946,4.89686,0.9967247,0.83091915,300,,30.44,41.94,0.0,2.7506,0.621,ColiMinder,PASS
07/01/2026 15:15,0,391.97595,1,7.2209325,2.1288946,5.092038,0.9982972,0.8313356,300,,29.75,42.05,0.0,2.7267,0.6139,ColiMinder,PASS
07/01/2026 16:15,0,391.98303,1,7.228575,2.1288946,5.099681,0.9978288,0.8313707,300,,29.44,42.29,0.0,2.7262,0.6129,ColiMinder,PASS
07/01/2026 17:15,0,392.03198,1,7.0924277,2.1288946,4.9635334,0.9978301,0.8314068,300,,29.25,42.45,0.0,2.7419,0.6123,ColiMinder,PASS
07/01/2026 18:15,0,392.03595,1,6.9917874,2.1288946,4.862893,0.9971828,0.83177733,300,,29.06,42.54,0.0,2.7424998,0.6142,ColiMinder,PASS
07/01/2026 19:15,0,392.037,1,6.864861,2.1288946,4.7359667,0.9978729,0.83107597,300,,28.94,42.73,0.0,2.72565,0.616,ColiMinder,PASS
07/01/2026 20:15,0,391.99103,1,7.148838,2.1288946,5.019943,0.9965878,0.83206487,300,,28.88,42.76,0.0,2.7279,0.6139,ColiMinder,PASS
07/01/2026 21:15,0,391.992,1,7.236296,2.1288946,5.107402,0.9973496,0.832069,300,,28.81,42.78,0.0,2.7404,0.6128,ColiMinder,PASS
07/01/2026 22:15,0,391.99097,1,7.5810914,2.1288946,5.452197,0.9977261,0.83182824,300,,28.75,42.81,0.0,2.7379,0.614,ColiMinder,PASS
07/01/2026 23:15,0,391.99,1,7.3001146,2.1288946,5.17122,0.9967299,0.8315313,300,,28.75,42.94,0.0,2.7366,0.6159,ColiMinder,PASS
