TimeStamp,BGA PC RFU,BGA PC ug/L,Chlorophyll RFU,Chlorophyll ug/L,Cond uS/cm,fDOM QSU,fDOM RFU,microFlu_TRP,pH,Signal strength,SpCond uS/cm,Temp C,Turbidity
dd-mm-yyyy hh:mm:ss,RFU,ug/L,RFU,ug/L,uS/cm,QSU,RFU,g/L,pH,dBm,uS/cm,C,NTU
18/11/2025 1:45,0.83,0.83,1.22,4.87,214.16,31.82,10.61,23.42,8.05,,308.9,8.94,0.41
18/11/2025 1:50,0.95,0.95,1.21,4.85,214.1,31.86,10.62,24.22,8.05,,308.87,8.94,0.37
18/11/2025 1:55,0.91,0.91,0.91,3.64,214.06,31.87,10.62,23.74,8.05,,308.87,8.93,0.43
18/11/2025 2:00,0.89,0.89,1.19,4.77,214.07,31.85,10.62,23.26,8.05,-46,308.88,8.93,0.39
18/11/2025 2:05,0.89,0.89,1.23,4.92,213.94,31.81,10.6,22.94,8.05,,308.76,8.92,0.43
18/11/2025 2:10,0.84,0.84,1.31,5.24,213.93,31.65,10.55,23.05,8.05,,30875,8.92,0.48
18/11/2025 2:15,0.93,0.93,1.36,5.44,213.98,31.81,10.6,22.85,8.05,,308.78,8.93,0.53
18/11/2025 2:20,0.92,0.92,1.14,4.56,213.88,31.91,10.64,22.85,8.05,,308.59,8.93,0.43
18/11/2025 2:25,1.02,1.02,1.31,5.23,214.09,31.87,10.62,22.69,8.05,,308.89,8.93,0.38
18/11/2025 2:30,0.88,0.88,1.3,5.2,214.05,31.83,10.61,22.73,8.05,,308.81,8.93,0.4
18/11/2025 2:35,0.8,0.8,0.88,3.51,214.1,31.8,10.6,23.76,8.05,,308.83,8.94,0.41
18/11/2025 2:40,0.93,0.93,1.24,4.95,214.11,31.79,10.6,24.08,8.05,,308.83,8.94,0.37
18/11/2025 2:45,0.95,0.95,1.19,4.77,214.15,31.83,10.61,23.28,8.05,,308.87,8.94,0.44
18/11/2025 2:50,0.91,0.91,1.33,5.32,214.18,31.81,10.6,22.91,8.05,,308.89,8.95,0.39
18/11/2025 2:55,0.78,0.78,0.96,3.83,214.23,31.8,10.6,23.85,8.05,,308.92,8.95,0.4
18/11/2025 3:00,0.82,0.82,1.09,4.35,214.27,31.86,10.62,23.6,8.05,-46,308.95,8.96,0.43
18/11/2025 3:05,0.89,0.89,0.9,3.62,214.24,31.72,10.57,24.38,8.05,,308.94,8.95,0.42
18/11/2025 3:10,0.87,0.87,1.23,4.91,214.15,31.76,10.59,23.56,8.05,,30881,8.95,0.45
18/11/2025 3:15,0.88,0.88,1.09,4.35,214.21,31.81,10.6,22.57,8.05,,308.76,8.97,0.36
18/11/2025 3:20,0.95,0.95,1.05,4.19,214.1,31.97,10.66,23.28,8.05,,308.56,8.97,0.4
18/11/2025 3:25,0.81,0.81,0.97,3.86,214.3,31.84,10.61,23.49,8.05,,308.84,8.97,0.39
18/11/2025 3:30,0.87,0.87,1.04,4.14,214.39,31.81,10.6,23.17,8.05,,308.94,8.98,0.38
18/11/2025 3:35,0.86,0.86,1.17,4.67,214.4,31.84,10.61,23.24,8.05,,308.94,8.98,0.44
18/11/2025 3:40,0.81,0.81,1.19,4.74,214.39,31.8,10.6,22.59,8.05,,308.91,8.98,0.37
18/11/2025 3:45,0.89,0.89,1.08,4.33,214.42,31.82,10.61,23.4,8.05,,308.92,8.99,0.38
18/11/2025 3:50,0.88,0.88,1.07,4.29,214.47,31.82,10.61,22.78,8.05,,308.96,8.99,0.4
18/11/2025 3:55,0.84,0.84,0.97,3.88,214.52,31.82,10.61,23.19,8.05,,308.98,8.99,0.37
18/11/2025 4:00,0.83,0.83,1.05,4.19,214.56,31.84,10.61,22.87,8.05,-45,309.01,9,0.4
18/11/2025 4:05,0.86,0.86,1.02,4.08,214.46,31.73,10.58,23.49,8.05,,308.81,9,0.44
18/11/2025 4:10,0.81,0.81,0.82,3.3,214.45,31.75,10.58,23.33,8.05,,30881,9,0.45
18/11/2025 4:15,0.87,0.87,1.1,4.38,214.57,31.83,10.61,22.55,8.05,,308.89,9.01,0.41
18/11/2025 4:20,0.9,0.9,1.04,4.15,214.56,31.88,10.63,22.96,8.05,,308.83,9.02,0.4
18/11/2025 4:25,0.92,0.92,0.98,3.94,214.6,31.83,10.61,22.48,8.05,,308.86,9.02,0.38
18/11/2025 4:30,0.9,0.9,1.27,5.07,214.64,31.81,10.6,23.05,8.05,,308.91,9.02,0.38
18/11/2025 4:35,0.87,0.87,1.14,4.55,214.63,31.8,10.6,22.73,8.05,,308.9,9.02,0.39
18/11/2025 4:40,0.82,0.82,1.17,4.68,214.63,31.75,10.58,22.87,8.05,,308.9,9.02,0.4
18/11/2025 4:45,0.82,0.82,1.07,4.26,214.66,31.73,10.58,22.34,8.05,,308.94,9.02,0.38
18/11/2025 4:50,0.85,0.85,1.09,4.36,214.68,31.84,10.61,23.07,8.05,,308.95,9.02,0.43
18/11/2025 4:55,0.98,0.98,1.12,4.46,214.71,31.82,10.61,22.78,8.05,,308.97,9.03,0.4
18/11/2025 5:00,0.97,0.97,1.05,4.22,214.67,31.83,10.61,22.85,8.05,-44,308.9,9.03,0.42
18/11/2025 5:05,0.87,0.87,1,3.99,214.62,31.73,10.58,23.49,8.04,,308.79,9.03,0.51
18/11/2025 5:10,,,,,,,,23.3,,,,,
18/11/2025 5:15,0.84,0.84,1.14,4.57,214.67,31.76,10.59,23.44,8.05,,308.79,9.04,0.45
18/11/2025 5:20,0.95,0.95,1.28,5.13,214.59,31.91,10.64,23.03,8.05,,308.62,9.05,0.37
18/11/2025 5:25,0.89,0.89,1.14,4.56,214.73,31.79,10.6,22.78,8.05,,308.81,9.05,0.4
18/11/2025 5:30,0.9,0.9,1.13,4.52,214.81,31.84,10.61,23.12,8.05,,308.94,9.05,0.38
18/11/2025 5:35,0.81,0.81,1.01,4.03,214.78,31.86,10.62,22.43,8.05,,308.89,9.05,0.4
18/11/2025 5:40,0.85,0.85,1.16,4.65,214.81,31.81,10.6,22,8.05,,308.92,9.05,0.4
18/11/2025 5:45,0.89,0.89,1.01,4.04,214.82,31.82,10.61,22.73,8.05,,308.89,9.06,0.41
18/11/2025 5:50,0.82,0.82,0.98,3.91,214.8,31.83,10.61,22.25,8.05,,308.84,9.06,0.45
18/11/2025 5:55,0.91,0.91,1.18,4.73,214.92,31.81,10.6,22.43,8.04,,308.96,9.06,0.38
18/11/2025 6:00,0.87,0.87,1.09,4.38,214.95,31.83,10.61,22.85,8.04,-44,308.97,9.07,0.35
18/11/2025 6:05,0.88,0.88,1.12,4.49,214.85,31.71,10.57,23.53,8.04,,308.8,9.07,0.46
18/11/2025 6:10,1.05,1.05,1.39,5.58,214.82,31.69,10.56,22.46,8.04,,30874,9.07,0.43
18/11/2025 6:15,0.84,0.84,1.01,4.02,214.92,31.82,10.61,22.32,8.05,,308.77,9.09,0.35
18/11/2025 6:20,0.88,0.88,1.21,4.83,214.91,31.92,10.64,22.64,8.05,,308.74,9.09,0.42
18/11/2025 6:25,0.82,0.82,0.94,3.76,215.04,31.78,10.59,22.87,8.05,,308.91,9.09,0.58
18/11/2025 6:30,0.79,0.79,0.95,3.81,214.95,31.78,10.59,22.2,8.05,,308.76,9.09,0.38
18/11/2025 6:35,0.82,0.82,0.94,3.74,215.06,31.82,10.61,23.14,8.05,,308.9,9.1,0.37
18/11/2025 6:40,0.81,0.81,0.97,3.86,215.12,31.8,10.6,22.85,8.04,,308.97,9.1,0.44
18/11/2025 6:45,0.9,0.9,1.43,5.73,215.16,31.77,10.59,22.71,8.04,,308.99,9.1,0.41
18/11/2025 6:50,1,1,1.6,6.39,215.2,31.79,10.6,22.34,8.04,,309.04,9.1,0.4
18/11/2025 6:55,0.83,0.83,1.08,4.31,215.21,31.8,10.6,22.89,8.04,,309.02,9.11,0.4
18/11/2025 7:00,0.81,0.81,1.14,4.56,215.23,31.71,10.57,22.62,8.05,-44,309,9.11,0.42
18/11/2025 7:05,0.92,0.92,1.08,4.31,215.18,31.63,10.54,22.5,8.04,,308.93,9.11,0.46
18/11/2025 7:10,,,,,,,,23.37,,,,,
18/11/2025 7:15,0.88,0.88,1.13,4.53,215.26,31.81,10.6,23.07,8.05,,308.95,9.12,0.43
18/11/2025 7:20,0.97,0.97,1.47,5.89,215.09,31.93,10.64,23.24,8.05,,308.66,9.13,0.48
18/11/2025 7:25,0.94,0.94,1.19,4.77,215.26,31.81,10.6,22.48,8.05,,308.88,9.13,0.37
18/11/2025 7:30,0.85,0.85,1.12,4.48,215.27,31.8,10.6,23.42,8.05,,308.86,9.14,0.38
18/11/2025 7:35,0.85,0.85,0.98,3.9,215.3,31.82,10.61,22.39,8.04,,308.9,9.14,0.38
18/11/2025 7:40,0.84,0.84,1.05,4.2,215.27,31.82,10.61,23.12,8.05,,308.84,9.14,0.45
18/11/2025 7:45,0.85,0.85,1.22,4.86,215.36,31.81,10.6,23.19,8.05,,308.97,9.14,0.8
18/11/2025 7:50,0.88,0.88,1.15,4.59,215.34,31.8,10.6,23.37,8.05,,308.95,9.14,0.39
18/11/2025 7:55,0.96,0.96,1.29,5.18,215.37,31.8,10.6,22.75,8.05,,308.99,9.14,0.4
18/11/2025 8:00,0.97,0.97,1.47,5.88,215.3,31.73,10.58,22.73,8.05,-45,308.9,9.14,0.44
18/11/2025 8:05,0.9,0.9,1.22,4.88,215.18,31.71,10.57,23.03,8.05,,308.76,9.13,0.47
18/11/2025 8:10,,,,,,,,22.91,,,,,
18/11/2025 8:15,0.83,0.83,1.35,5.41,215.28,31.74,10.58,23.19,8.05,,308.81,9.14,0.46
18/11/2025 8:20,0.92,0.92,1.38,5.5,215.12,31.89,10.63,23.3,8.05,,308.57,9.15,0.4
18/11/2025 8:25,0.81,0.81,1.07,4.29,215.34,31.74,10.58,23.01,8.05,,308.87,9.15,0.39
18/11/2025 8:30,0.87,0.87,1.32,5.28,215.38,31.76,10.59,23.24,8.05,,308.93,9.15,0.41
18/11/2025 8:35,0.89,0.89,1.25,5,215.35,31.78,10.59,23.72,8.05,,308.87,9.15,0.37
18/11/2025 8:40,0.83,0.83,1.14,4.56,215.29,31.77,10.59,22.91,8.05,,308.78,9.15,0.44
18/11/2025 8:45,0.87,0.87,1.14,4.58,215.43,31.79,10.6,23.65,8.06,,308.96,9.15,0.4
18/11/2025 8:50,0.84,0.84,1.14,4.57,215.46,31.79,10.6,22.89,8.06,,308.99,9.15,0.44
18/11/2025 8:55,0.9,0.9,1.32,5.26,215.43,31.87,10.62,23.37,8.06,,308.92,9.15,0.39
18/11/2025 9:00,0.9,0.9,1.3,5.19,215.41,31.64,10.55,22.87,8.07,-33,308.87,9.16,0.43
18/11/2025 9:05,0.97,0.97,1.16,4.64,215.39,31.74,10.58,22.75,8.07,,308.82,9.16,0.48
18/11/2025 9:10,,,,,,,,23.07,,,,,
18/11/2025 9:15,1.04,1.04,1.4,5.59,215.4,31.83,10.61,22.94,8.07,,308.77,9.17,0.39
18/11/2025 9:20,0.86,0.86,1.15,4.59,215.27,31.89,10.63,22.59,8.07,,308.56,9.17,0.49
18/11/2025 9:25,0.78,0.78,0.96,3.86,215.49,31.76,10.59,22.78,8.07,,308.83,9.18,0.4
18/11/2025 9:30,0.82,0.82,0.92,3.66,215.5,31.83,10.61,22.78,8.08,,308.82,9.18,0.39
18/11/2025 9:35,0.87,0.87,1.19,4.76,215.5,31.74,10.58,23.07,8.08,,308.81,9.18,0.39
18/11/2025 9:40,0.81,0.81,1.19,4.75,215.57,31.72,10.57,24.06,8.08,,308.87,9.18,0.38
18/11/2025 9:45,0.82,0.82,1.07,4.28,215.59,31.76,10.59,22.82,8.08,,308.87,9.19,0.41
18/11/2025 9:50,0.87,0.87,1.09,4.38,215.64,31.79,10.6,23.6,8.08,,308.92,9.19,0.4
18/11/2025 9:55,0.86,0.86,1.37,5.5,215.63,31.74,10.58,23.81,8.07,,308.88,9.19,0.47
18/11/2025 10:00,0.84,0.84,1.01,4.03,215.36,31.73,10.58,23.42,8.07,-45,308.99,9.14,0.41
18/11/2025 10:05,0.91,0.91,1.02,4.09,215.61,31.75,10.58,23.05,8.09,,308.77,9.2,0.46
18/11/2025 10:10,,,,,,,,23.53,,,,,
18/11/2025 10:15,0.86,0.86,1.14,4.54,215.65,31.67,10.56,23.37,8.09,,308.7,9.22,0.44
18/11/2025 10:20,0.87,0.87,1.33,5.33,215.63,31.86,10.62,23.05,8.09,,308.6,9.23,0.44
18/11/2025 10:25,0.83,0.83,1.1,4.41,215.81,31.74,10.58,24.68,8.09,,308.82,9.23,0.38
18/11/2025 10:30,0.86,0.86,1.14,4.55,215.84,31.79,10.6,23.56,8.09,,308.8,9.24,0.38
18/11/2025 10:35,0.82,0.82,1.04,4.17,215.93,31.79,10.6,22.94,8.08,,308.81,9.25,0.43
18/11/2025 10:40,0.83,0.83,1.02,4.07,215.89,31.71,10.57,23.14,8.08,,308.74,9.25,0.4
18/11/2025 10:45,0.83,0.83,1.1,4.42,215.98,31.75,10.58,22.69,8.08,,308.83,9.26,0.38
18/11/2025 10:50,0.84,0.84,1.05,4.22,216.06,31.71,10.57,22.55,8.09,,308.91,9.26,0.42
18/11/2025 10:55,0.88,0.88,1.06,4.24,216.08,31.74,10.58,22.98,8.1,,308.91,9.27,0.38
18/11/2025 11:00,0.88,0.88,1.26,5.04,216.06,31.71,10.57,22.98,8.1,-40,308.86,9.27,0.47
18/11/2025 11:05,0.89,0.89,1,4.01,216.02,31.57,10.52,23.26,8.1,,308.83,9.27,0.61
18/11/2025 11:10,,,,,,,,22.98,,,,,
18/11/2025 11:15,0.92,0.92,1.3,5.22,216.03,31.68,10.56,22.69,8.11,,308.76,9.28,0.42
18/11/2025 11:20,0.95,0.95,1.28,5.1,215.93,31.8,10.6,23.07,8.11,,308.59,9.28,0.46
18/11/2025 11:25,0.89,0.89,1.19,4.75,216.05,31.71,10.57,23.05,8.1,,308.76,9.28,0.45
18/11/2025 11:30,0.82,0.82,1.09,4.37,216.14,31.68,10.56,23.19,8.1,,308.87,9.28,0.41
18/11/2025 11:35,0.89,0.89,1.23,4.93,216.1,31.78,10.59,23.01,8.1,,308.8,9.28,0.44
18/11/2025 11:40,0.91,0.91,1.21,4.85,216.1,31.69,10.56,22.94,8.11,,308.78,9.28,0.43
18/11/2025 11:45,0.87,0.87,1.2,4.79,216.09,31.72,10.57,22.69,8.11,,308.79,9.28,0.42
18/11/2025 11:50,0.91,0.91,1.12,4.49,216.08,31.77,10.59,24.13,8.1,,308.76,9.29,0.42
18/11/2025 11:55,1.33,1.33,1.3,5.2,216.1,31.7,10.57,22.71,8.1,,308.8,9.28,0.43
18/11/2025 12:00,0.89,0.89,1.2,4.8,216.07,31.76,10.59,23.1,8.11,-45,308.79,9.28,0.45
18/11/2025 12:05,0.84,0.84,0.94,3.74,215.97,31.68,10.56,22.66,8.1,,308.7,9.27,0.48
18/11/2025 12:10,0.91,0.91,1.17,4.69,215.99,31.62,10.54,23.14,8.1,,30873,9.27,0.45
18/11/2025 12:15,0.9,0.9,1.21,4.86,216.02,31.66,10.55,22.73,8.1,,308.67,9.28,0.42
18/11/2025 12:20,1.08,1.08,1.62,6.48,215.94,31.87,10.62,22.71,8.11,,308.59,9.28,0.47
18/11/2025 12:25,0.93,0.93,1.25,5.01,216.03,31.75,10.58,22.94,8.1,,308.72,9.28,0.56
18/11/2025 12:30,0.86,0.86,1.25,5,216.03,31.72,10.57,23.24,8.11,,308.8,9.27,0.44
18/11/2025 12:35,0.9,0.9,1.29,5.15,216,31.72,10.57,23.03,8.1,,308.79,9.27,0.44
18/11/2025 12:40,0.83,0.83,1.06,4.24,216,31.76,10.59,23.83,8.1,,308.83,9.26,0.46
18/11/2025 12:45,0.86,0.86,1.15,4.6,216.01,31.77,10.59,22.78,8.1,,308.8,9.27,0.45
18/11/2025 12:50,0.85,0.85,1.18,4.71,215.99,31.73,10.58,22.87,8.1,,308.81,9.26,0.53
18/11/2025 12:55,0.81,0.81,1.25,5.01,215.98,31.68,10.56,22.75,8.1,,308.82,9.26,0.46
18/11/2025 13:00,0.87,0.87,1.19,4.77,215.96,31.76,10.59,23.03,8.1,-45,308.9,9.25,0.44
18/11/2025 13:05,0.86,0.86,1.04,4.17,215.75,31.68,10.56,22.69,8.09,,308.72,9.23,0.45
18/11/2025 13:10,,,,,,,,22.98,,,,,
18/11/2025 13:15,0.9,0.9,1.34,5.36,215.8,31.69,10.56,23.56,8.1,,308.72,9.24,0.41
18/11/2025 13:20,0.9,0.9,1.26,5.04,215.67,31.79,10.6,24.82,8.1,,308.57,9.24,0.57
18/11/2025 13:25,0.83,0.83,1.16,4.65,215.79,31.7,10.57,25.09,8.1,,308.77,9.24,0.44
18/11/2025 13:30,0.89,0.89,1.34,5.36,215.8,31.75,10.58,24.06,8.1,,308.8,9.23,0.44
18/11/2025 13:35,0.77,0.77,1.08,4.33,215.82,31.69,10.56,23.07,8.1,,308.85,9.23,0.48
18/11/2025 13:40,0.86,0.86,0.94,3.77,215.83,31.79,10.6,24.11,8.09,,308.86,9.23,0.43
18/11/2025 13:45,0.84,0.84,1.07,4.3,215.94,31.73,10.58,22.71,8.09,,309.02,9.23,0.51
18/11/2025 13:50,0.82,0.82,1.1,4.4,215.87,31.78,10.59,24.06,8.09,,308.94,9.23,0.44
18/11/2025 13:55,0.8,0.8,0.95,3.81,215.89,31.69,10.56,23.58,8.09,,308.93,9.23,0.45
18/11/2025 14:00,0.9,0.9,1.14,4.56,215.88,31.72,10.57,22.96,8.09,-44,308.98,9.22,0.5
18/11/2025 14:05,0.83,0.83,0.85,3.4,215.76,31.64,10.55,23.07,8.08,,308.9,9.21,0.42
18/11/2025 14:10,,,,,,,,23.6,,,,,
18/11/2025 14:15,0.91,0.91,1.18,4.7,215.76,31.64,10.55,23.46,8.08,,308.86,9.22,0.4
18/11/2025 14:20,1.01,1.01,1.31,5.22,215.65,31.8,10.6,23.19,8.08,,308.69,9.22,0.51
18/11/2025 14:25,0.82,0.82,1.13,4.52,215.77,31.74,10.58,22.96,8.08,,308.84,9.22,0.42
18/11/2025 14:30,0.8,0.8,1.06,4.25,215.79,31.8,10.6,22.89,8.08,,308.92,9.22,0.42
18/11/2025 14:35,0.84,0.84,1.09,4.35,215.85,31.78,10.59,23.01,8.08,,308.97,9.22,0.45
18/11/2025 14:40,0.87,0.87,1.23,4.93,215.86,31.74,10.58,23.4,8.08,,309,9.22,0.43
18/11/2025 14:45,0.84,0.84,0.99,3.98,215.8,31.76,10.59,23.21,8.08,,308.95,9.22,0.44
18/11/2025 14:50,0.79,0.79,0.91,3.62,215.89,31.73,10.58,23.21,8.08,,309.1,9.21,0.51
18/11/2025 14:55,0.84,0.84,1.03,4.11,215.8,31.78,10.59,23.42,8.08,,309,9.21,0.5
18/11/2025 15:00,0.9,0.9,1.31,5.25,215.79,31.67,10.56,23.44,8.08,-43,308.95,9.21,0.47
18/11/2025 15:05,0.81,0.81,0.98,3.92,215.75,31.71,10.57,23.01,8.06,,309.04,9.2,0.45
18/11/2025 15:10,,,,,,,,23.33,,,,,
18/11/2025 15:15,0.91,0.91,1.47,5.88,215.72,31.69,10.56,22.64,8.06,,308.93,9.2,0.39
18/11/2025 15:20,0.84,0.84,1.14,4.57,215.66,31.82,10.61,22.87,8.07,,308.84,9.21,0.42
18/11/2025 15:25,0.81,0.81,1.19,4.78,215.84,31.73,10.58,23.05,8.06,,309.07,9.21,0.43
18/11/2025 15:30,0.81,0.81,0.88,3.53,215.83,31.76,10.59,23.53,8.06,,309.09,9.2,0.5
18/11/2025 15:35,0.77,0.77,0.97,3.89,215.81,31.78,10.59,23.67,8.06,,309.07,9.2,0.51
18/11/2025 15:40,0.94,0.94,1.28,5.13,215.95,31.76,10.59,22.73,8.06,,309.27,9.2,0.42
18/11/2025 15:45,0.86,0.86,0.99,3.96,215.86,31.69,10.56,23.03,8.06,,309.15,9.2,0.51
18/11/2025 15:50,0.83,0.83,0.92,3.67,215.83,31.77,10.59,22.87,8.06,,309.13,9.2,0.42
18/11/2025 15:55,0.85,0.85,1.06,4.26,215.82,31.78,10.59,22.71,8.06,,309.14,9.2,0.42
18/11/2025 16:00,0.86,0.86,1.14,4.55,215.78,31.62,10.54,23.05,8.06,-44,309.15,9.19,0.61
18/11/2025 16:05,0.86,0.86,1.42,5.68,215.67,31.54,10.51,22.87,8.05,,309.06,9.18,0.44
18/11/2025 16:10,,,,,,,,22.75,,,,,
18/11/2025 16:15,0.8,0.8,0.95,3.79,215.75,31.73,10.58,22.27,8.05,,309.1,9.19,0.41
18/11/2025 16:20,0.91,0.91,1.18,4.72,215.69,31.8,10.6,23.37,8.06,,309.04,9.19,0.46
18/11/2025 16:25,0.87,0.87,1,4,215.73,31.78,10.59,22.48,8.05,,309.1,9.19,0.55
18/11/2025 16:30,0.87,0.87,1.05,4.21,215.71,31.79,10.6,23.17,8.05,,309.11,9.18,0.45
18/11/2025 16:35,0.81,0.81,0.98,3.93,215.81,31.75,10.58,23.3,8.05,,309.29,9.18,0.43
18/11/2025 16:40,0.86,0.86,1.02,4.08,215.79,31.76,10.59,23.4,8.05,,309.28,9.17,0.42
18/11/2025 16:45,0.73,0.73,0.95,3.81,215.83,31.77,10.59,23.24,8.05,,309.32,9.18,0.43
18/11/2025 16:50,0.82,0.82,0.99,3.95,215.82,31.81,10.6,22.96,8.05,,309.31,9.18,0.4
18/11/2025 16:55,0.8,0.8,1.01,4.06,215.76,31.72,10.57,23.62,8.05,,309.27,9.17,0.45
18/11/2025 17:00,0.93,0.93,3.78,15.14,215.78,31.72,10.57,23.79,8.05,-41,309.27,9.17,0.44
18/11/2025 17:05,0.88,0.88,0.85,3.4,215.68,31.74,10.58,22.41,8.04,,309.27,9.16,0.43
18/11/2025 17:10,,,,,,,,22.98,,,,,
18/11/2025 17:15,0.87,0.87,1.22,4.86,215.71,31.72,10.57,22.94,8.04,,309.26,9.16,0.57
18/11/2025 17:20,0.93,0.93,1.24,4.96,215.55,31.86,10.62,23.51,8.05,,309.1,9.15,0.42
18/11/2025 17:25,0.82,0.82,1.17,4.7,215.69,31.71,10.57,23.21,8.04,,309.34,9.15,0.44
18/11/2025 17:30,0.94,0.94,1.02,4.08,215.66,31.74,10.58,23.21,8.04,,309.31,9.15,0.48
18/11/2025 17:35,0.85,0.85,1.15,4.62,215.69,31.74,10.58,23.05,8.04,,309.34,9.15,0.53
18/11/2025 17:40,0.82,0.82,1.09,4.36,215.66,31.8,10.6,22.91,8.04,,309.3,9.15,0.43
18/11/2025 17:45,0.91,0.91,1.24,4.96,215.72,31.77,10.59,23.12,8.04,,309.43,9.14,0.46
18/11/2025 17:50,0.94,0.94,1.34,5.35,215.71,31.69,10.56,22.69,8.04,,309.43,9.14,0.43
18/11/2025 17:55,0.87,0.87,1.14,4.56,215.61,31.81,10.6,23.05,8.04,,309.31,9.14,0.48
18/11/2025 18:00,0.81,0.81,1.04,4.15,215.66,31.77,10.59,22.64,8.04,-44,309.43,9.13,0.47
18/11/2025 18:05,0.83,0.83,0.87,3.49,215.48,31.72,10.57,22.96,8.04,,309.31,9.12,0.44
18/11/2025 18:10,,,,,,,,22.96,,,,,
18/11/2025 18:15,0.97,0.97,1.28,5.1,215.5,31.58,10.53,22.94,8.04,,309.26,9.13,0.52
18/11/2025 18:20,0.96,0.96,1.06,4.24,215.47,31.86,10.62,23.37,8.04,,309.26,9.12,0.47
18/11/2025 18:25,0.9,0.9,1.24,4.94,215.6,31.75,10.58,23.33,8.04,,309.47,9.12,0.44
18/11/2025 18:30,0.86,0.86,1.25,4.99,215.5,31.8,10.6,22.78,8.04,,309.44,9.11,0.51
18/11/2025 18:35,0.82,0.82,1.03,4.1,215.44,31.77,10.59,23.12,8.04,,309.39,9.1,0.47
18/11/2025 18:40,0.91,0.91,1.16,4.65,215.51,31.8,10.6,23.49,8.04,,309.47,9.1,0.46
18/11/2025 18:45,0.96,0.96,1.17,4.69,215.44,31.77,10.59,23.26,8.04,,309.38,9.1,0.42
18/11/2025 18:50,0.86,0.86,1.11,4.43,215.48,31.8,10.6,23.37,8.04,,309.46,9.1,0.45
18/11/2025 18:55,0.86,0.86,1.15,4.6,215.45,31.8,10.6,22.87,8.04,,309.47,9.09,0.43
18/11/2025 19:00,0.91,0.91,1.18,4.71,215.5,31.81,10.6,22.98,8.03,-42,309.52,9.1,0.52
18/11/2025 19:05,0.82,0.82,0.83,3.31,215.27,31.77,10.59,23.4,8.03,,309.33,9.08,0.43
18/11/2025 19:10,0.94,0.94,0.95,3.8,215.27,31.72,10.57,22.82,8.03,,30933,9.08,0.48
18/11/2025 19:15,0.86,0.86,1.06,4.25,215.33,31.62,10.54,23.4,8.04,,309.32,9.09,0.4
18/11/2025 19:20,0.97,0.97,1.2,4.79,215.22,31.87,10.62,23.3,8.04,,309.21,9.09,0.42
18/11/2025 19:25,0.91,0.91,1.22,4.89,215.3,31.79,10.6,23.4,8.03,,309.36,9.08,0.51
18/11/2025 19:30,0.85,0.85,1.05,4.18,215.27,31.8,10.6,23.3,8.03,,309.4,9.07,0.44
18/11/2025 19:35,0.85,0.85,1.08,4.33,215.31,31.78,10.59,23.4,8.03,,309.48,9.07,0.45
18/11/2025 19:40,0.86,0.86,1.09,4.34,215.34,31.81,10.6,23.19,8.03,,309.53,9.07,0.48
18/11/2025 19:45,0.92,0.92,1.09,4.37,215.29,31.8,10.6,23.42,8.03,,309.44,9.07,0.44
18/11/2025 19:50,0.83,0.83,0.94,3.77,215.33,31.8,10.6,22.91,8.03,,309.52,9.07,0.46
18/11/2025 19:55,0.83,0.83,0.94,3.76,215.27,31.81,10.6,22.78,8.03,,309.49,9.06,0.43
18/11/2025 20:00,0.87,0.87,1.03,4.13,215.25,31.8,10.6,22.27,8.03,-39,309.48,9.06,0.4
18/11/2025 20:05,0.87,0.87,1.01,4.04,215.12,31.75,10.58,22.52,8.03,,309.35,9.05,0.4
18/11/2025 20:10,0.85,0.85,1.08,4.32,215.14,31.72,10.57,22.48,8.03,,309.3,9.05,0.43
18/11/2025 20:15,0.84,0.84,0.95,3.81,215.14,31.84,10.61,22.71,8.03,,309.33,9.06,0.44
18/11/2025 20:20,0.99,0.99,1.07,4.28,215.01,31.69,10.56,22.78,8.03,,309.16,9.06,0.4
18/11/2025 20:25,0.97,0.97,1.2,4.81,215.18,31.85,10.62,22.66,8.03,,309.42,9.05,0.48
18/11/2025 20:30,1.03,1.03,1.14,4.56,215.17,31.78,10.59,22.3,8.03,,309.44,9.05,0.46
18/11/2025 20:35,0.98,0.98,1.01,4.03,215.21,31.81,10.6,22.57,8.03,,309.51,9.05,0.45
18/11/2025 20:40,0.87,0.87,0.95,3.79,215.22,31.8,10.6,23.35,8.03,,309.5,9.05,0.45
18/11/2025 20:45,0.94,0.94,1.11,4.43,215.19,31.78,10.59,22.69,8.03,,309.5,9.05,0.46
18/11/2025 20:50,0.89,0.89,0.98,3.93,215.21,31.77,10.59,23.44,8.03,,309.56,9.04,0.47
18/11/2025 20:55,0.82,0.82,0.9,3.62,215.2,31.78,10.59,22.96,8.03,,309.57,9.04,0.44
18/11/2025 21:00,0.83,0.83,0.97,3.89,215.15,31.78,10.59,23.62,8.03,-43,309.52,9.04,0.47
18/11/2025 21:05,0.83,0.83,0.92,3.69,215.06,31.72,10.57,22.8,8.02,,309.48,9.03,0.5
18/11/2025 21:10,0.84,0.84,1.16,4.62,215.09,31.75,10.58,23.3,8.03,,30954,9.03,0.46
18/11/2025 21:15,0.87,0.87,1.16,4.64,215.07,31.84,10.61,23.74,8.03,,309.46,9.03,0.43
18/11/2025 21:20,0.89,0.89,1.2,4.81,214.99,31.83,10.61,23.37,8.03,,309.38,9.03,0.42
