TimeStamp,BGA PC RFU,Chlorophyll RFU,Cond uS/cm,fDOM RFU,microFlu_TRP,pH,Signal strength,Temp C,Turbidity,origin,overall_dq_check
15/11/2025 19:45,0.82,1.11,221.84,10.45,23.01,7.99,,10.39,0.43,Observator,PASS
15/11/2025 19:50,0.85,1.16,221.89,10.47,23.14,7.99,,10.39,0.45,Observator,PASS
15/11/2025 19:55,0.85,1.01,221.86,10.47,26.05,7.99,,10.38,0.45,Observator,PASS
15/11/2025 20:00,0.82,1.15,221.82,10.46,23.6,7.99,-36,10.38,0.48,Observator,PASS
15/11/2025 20:05,0.72,0.78,221.66,10.48,23.24,7.98,,10.37,0.56,Observator,PASS
15/11/2025 20:15,0.81,1.13,221.74,10.47,22.87,7.99,,10.38,0.56,Observator,PASS
15/11/2025 20:20,0.91,1.2,221.72,10.51,23.26,7.99,,10.37,0.48,Observator,PASS
15/11/2025 20:25,0.8,1.08,221.82,10.46,22.89,7.99,,10.37,0.48,Observator,PASS
15/11/2025 20:30,0.78,1.27,221.77,10.46,23.37,7.99,,10.37,0.43,Observator,PASS
15/11/2025 20:35,0.77,1.03,221.85,10.47,23.05,7.99,,10.37,0.45,Observator,PASS
15/11/2025 20:40,0.85,1.28,221.74,10.45,23.21,7.99,,10.36,0.45,Observator,PASS
15/11/2025 20:45,0.9,1.54,221.74,10.46,23.4,7.99,,10.36,0.49,Observator,PASS
15/11/2025 20:50,0.86,1.23,221.77,10.45,23.07,7.98,,10.36,0.47,Observator,PASS
15/11/2025 20:55,0.86,1.19,221.74,10.46,23.14,7.98,,10.36,0.43,Observator,PASS
15/11/2025 21:00,0.85,1.2,221.78,10.44,22.89,7.98,-45,10.36,0.48,Observator,PASS
15/11/2025 21:05,0.8,1.08,221.66,10.48,23.28,7.98,,10.35,0.48,Observator,PASS
15/11/2025 21:10,0.74,0.97,221.66,10.41,23.65,7.98,,10.35,0.42,Observator,PASS
15/11/2025 21:15,0.79,1.12,221.77,10.46,23.46,7.98,,10.36,0.51,Observator,PASS
15/11/2025 21:20,0.94,1.32,221.67,10.5,23.4,7.98,,10.36,0.56,Observator,PASS
15/11/2025 21:25,0.8,1.05,221.78,10.46,22.85,7.98,,10.36,0.43,Observator,PASS
15/11/2025 21:30,0.77,1.02,221.77,10.47,23.35,7.98,,10.36,0.48,Observator,PASS
15/11/2025 21:35,0.79,1.17,221.78,10.46,23.3,7.98,,10.36,0.46,Observator,PASS
15/11/2025 21:40,0.82,1.15,221.77,10.47,23.1,7.98,,10.36,0.47,Observator,PASS
15/11/2025 21:45,0.79,1.05,221.78,10.44,23.05,7.98,,10.36,0.46,Observator,PASS
15/11/2025 21:50,0.75,1.12,221.78,10.45,23.65,7.98,,10.36,0.5,Observator,PASS
15/11/2025 21:55,0.79,1.12,221.75,10.46,23.12,7.98,,10.36,0.49,Observator,PASS
15/11/2025 22:00,0.85,1.2,221.79,10.46,22.8,7.98,-42,10.36,0.5,Observator,PASS
15/11/2025 22:05,0.72,0.74,221.7,10.44,22.57,7.97,,10.35,0.52,Observator,PASS
15/11/2025 22:10,0.87,1.26,221.71,10.45,22.91,7.98,,10.35,0.48,Observator,PASS
15/11/2025 22:15,0.93,1.32,221.74,10.45,23.24,7.98,,10.36,0.5,Observator,PASS
15/11/2025 22:20,0.86,1.09,221.7,10.51,22.98,7.98,,10.36,0.5,Observator,PASS
15/11/2025 22:25,0.77,0.98,221.78,10.46,23.01,7.98,,10.35,0.47,Observator,PASS
15/11/2025 22:30,0.86,1.33,221.78,10.44,22.98,7.98,,10.35,0.45,Observator,PASS
15/11/2025 22:35,0.83,1.25,221.83,10.46,22.96,7.98,,10.35,0.46,Observator,PASS
15/11/2025 22:40,0.79,1.14,221.81,10.46,23.14,7.98,,10.35,0.49,Observator,PASS
15/11/2025 22:45,0.88,1.15,221.81,10.46,23.21,7.98,,10.35,0.46,Observator,PASS
15/11/2025 22:50,0.78,1.2,221.74,10.46,22.52,7.97,,10.36,0.45,Observator,PASS
15/11/2025 22:55,0.95,1.43,221.86,10.46,22.98,7.98,,10.36,0.56,Observator,PASS
15/11/2025 23:00,0.9,1.22,221.78,10.45,23.21,7.98,-45,10.36,0.55,Observator,PASS
15/11/2025 23:05,0.76,0.92,221.76,10.46,22.69,7.97,,10.35,0.51,Observator,PASS
15/11/2025 23:15,0.88,1.35,221.82,10.46,23.26,7.97,,10.36,0.52,Observator,PASS
15/11/2025 23:20,1.16,1.63,221.75,10.48,23.4,7.97,,10.36,0.6,Observator,PASS
15/11/2025 23:25,0.89,1.42,221.84,10.48,22.94,7.97,,10.36,0.46,Observator,PASS
15/11/2025 23:30,0.85,1.11,221.8,10.46,22.94,7.97,,10.35,0.48,Observator,PASS
15/11/2025 23:35,0.84,1.17,221.8,10.46,23.76,7.97,,10.35,0.46,Observator,PASS
15/11/2025 23:40,0.84,1.25,221.85,10.45,23.07,7.97,,10.35,0.47,Observator,PASS
15/11/2025 23:45,0.8,1.13,221.75,10.47,23.53,7.97,,10.35,0.46,Observator,PASS
15/11/2025 23:50,0.83,0.98,221.73,10.46,23.03,7.97,,10.35,0.5,Observator,PASS
15/11/2025 23:55,0.92,1.17,221.79,10.45,23.07,7.97,,10.35,0.48,Observator,PASS
16/11/2025 0:00,0.89,1.18,221.78,10.46,22.87,7.97,-43,10.34,0.48,Observator,PASS
16/11/2025 0:05,0.83,1.07,221.63,10.47,23.28,7.96,,10.33,0.5,Observator,PASS
16/11/2025 0:10,1.18,2.09,220,10.5,23.33,7.98,,10,0.49,Observator,PASS
16/11/2025 0:15,0.86,1.42,221.71,10.46,22.8,7.97,,10.34,0.48,Observator,PASS
16/11/2025 0:20,0.84,1.03,221.6,10.52,22.87,7.97,,10.33,0.42,Observator,PASS
16/11/2025 0:25,0.91,1.44,221.72,10.46,22.98,7.97,,10.33,0.51,Observator,PASS
16/11/2025 0:30,0.88,1.28,221.65,10.48,23.05,7.97,,10.32,0.49,Observator,PASS
16/11/2025 0:35,0.84,1.23,221.62,10.48,23.1,7.97,,10.32,0.44,Observator,PASS
16/11/2025 0:40,0.94,1.48,221.61,10.47,22.66,7.97,,10.32,0.44,Observator,PASS
16/11/2025 0:45,0.81,1.28,221.62,10.48,23.01,7.97,,10.31,0.49,Observator,PASS
16/11/2025 0:50,0.82,1.15,221.53,10.46,23.12,7.97,,10.31,0.58,Observator,PASS
16/11/2025 0:55,0.87,1.41,221.56,10.48,22.55,7.97,,10.3,0.49,Observator,PASS
16/11/2025 1:00,0.82,1.23,221.52,10.48,22.91,7.97,-47,10.3,0.53,Observator,PASS
16/11/2025 1:05,0.78,1.03,221.45,10.49,22.96,7.97,,10.29,0.58,Observator,PASS
16/11/2025 1:10,1.03,1.84,221.42,10.45,22.94,7.97,,10.29,0.42,Observator,PASS
16/11/2025 1:15,0.89,1.39,221.49,10.48,22.98,7.97,,10.29,0.52,Observator,PASS
16/11/2025 1:20,0.96,1.46,221.4,10.52,23.05,7.97,,10.29,0.47,Observator,PASS
16/11/2025 1:25,0.81,1.07,221.46,10.47,23.03,7.97,,10.29,0.45,Observator,PASS
16/11/2025 1:30,0.8,0.97,221.48,10.47,23.3,7.97,,10.28,0.99,Observator,PASS
16/11/2025 1:35,0.81,1.16,221.5,10.46,23.76,7.97,,10.28,0.67,Observator,PASS
16/11/2025 1:40,0.84,1.07,221.47,10.49,23.05,7.97,,10.27,0.5,Observator,PASS
16/11/2025 1:45,0.78,0.94,221.41,10.48,22.8,7.97,,10.27,0.45,Observator,PASS
16/11/2025 1:50,0.79,1.1,221.5,10.48,22.75,7.97,,10.27,0.44,Observator,PASS
16/11/2025 1:55,0.8,1.04,221.49,10.5,22.89,7.97,,10.27,0.49,Observator,PASS
16/11/2025 2:00,0.84,1.13,221.49,10.5,22.59,7.97,-45,10.26,0.48,Observator,PASS
16/11/2025 2:05,0.84,1.05,221.35,10.51,22.73,7.97,,10.25,0.47,Observator,PASS
16/11/2025 2:15,0.93,1.75,221.33,10.47,23.01,7.97,,10.25,0.46,Observator,PASS
16/11/2025 2:20,1.11,1.66,221.22,10.53,23.26,7.97,,10.25,0.44,Observator,PASS
16/11/2025 2:25,0.87,1.27,221.27,10.48,22.48,7.97,,10.25,0.49,Observator,PASS
16/11/2025 2:30,0.77,1.06,221.39,10.48,22.57,7.97,,10.24,0.44,Observator,PASS
16/11/2025 2:35,0.8,1.25,221.26,10.48,22.64,7.97,,10.24,0.43,Observator,PASS
16/11/2025 2:40,0.82,0.99,221.24,10.51,22.8,7.97,,10.24,0.44,Observator,PASS
16/11/2025 2:45,0.81,1.03,221.23,10.49,23.03,7.97,,10.23,0.54,Observator,PASS
16/11/2025 2:50,0.9,1.33,221.14,10.49,22.82,7.97,,10.23,0.44,Observator,PASS
16/11/2025 2:55,0.82,1.21,221.13,10.47,22.8,7.97,,10.22,0.42,Observator,PASS
16/11/2025 3:00,0.78,1.03,221.21,10.52,22.91,7.97,-47,10.22,0.47,Observator,PASS
16/11/2025 3:05,0.86,1.13,220.99,10.51,22.41,7.97,,10.2,0.45,Observator,PASS
16/11/2025 3:10,0.87,1.44,221.1,10.45,22.66,7.97,,10.2,0.44,Observator,PASS
16/11/2025 3:15,0.99,1.59,221.07,10.49,22.78,7.97,,10.22,0.44,Observator,PASS
16/11/2025 3:20,0.85,1.06,221.01,10.53,22.64,7.97,,10.21,0.44,Observator,PASS
16/11/2025 3:25,0.91,1.4,221.12,10.51,22.52,7.97,,10.2,0.45,Observator,PASS
16/11/2025 3:30,0.82,1.18,221.02,10.49,22.78,7.97,,10.2,0.47,Observator,PASS
16/11/2025 3:35,0.84,1.19,221.09,10.5,22.43,7.97,,10.19,0.46,Observator,PASS
16/11/2025 3:40,0.89,1.3,221.01,10.49,22.2,7.97,,10.19,0.44,Observator,PASS
16/11/2025 3:45,0.83,1.08,221.05,10.51,22.57,7.97,,10.18,0.44,Observator,PASS
16/11/2025 3:50,0.83,1.2,221.06,10.5,22.73,7.97,,10.18,0.46,Observator,PASS
16/11/2025 3:55,0.87,1.25,221,10.52,22.5,7.97,,10.17,0.48,Observator,PASS
16/11/2025 4:00,0.88,1.47,220.99,10.53,22.71,7.97,-46,10.16,0.51,Observator,PASS
16/11/2025 4:05,0.87,1.25,220.73,10.52,22.64,7.96,,10.15,0.47,Observator,PASS
16/11/2025 4:10,0.97,1.4,220.75,10.41,23.01,7.97,,10.15,0.41,Observator,PASS
16/11/2025 4:15,0.86,1.48,220.83,10.49,22.98,7.97,,10.15,0.42,Observator,PASS
16/11/2025 4:20,0.91,1.09,220.67,10.53,23.24,7.97,,10.15,0.63,Observator,PASS
16/11/2025 4:25,0.78,0.99,220.85,10.54,22.78,7.97,,10.15,0.46,Observator,PASS
16/11/2025 4:30,0.92,1.29,220.74,10.46,23.03,7.97,,10.14,0.5,Observator,PASS
16/11/2025 4:35,0.95,1.19,220.68,10.52,22.5,7.97,,10.13,0.47,Observator,PASS
16/11/2025 4:40,0.82,1.06,220.6,10.49,22.27,7.97,,10.13,0.45,Observator,PASS
16/11/2025 4:45,0.88,0.88,220.63,10.49,22.36,7.97,,10.12,0.44,Observator,PASS
16/11/2025 4:50,0.87,1.35,220.59,10.49,22.55,7.97,,10.12,0.52,Observator,PASS
16/11/2025 4:55,0.86,1.13,220.62,10.48,23.6,7.97,,10.11,0.48,Observator,PASS
16/11/2025 5:00,0.84,1.07,220.6,10.52,22.85,7.97,-45,10.11,0.46,Observator,PASS
16/11/2025 5:05,0.87,1.04,220.49,10.52,22.82,7.97,,10.08,0.51,Observator,PASS
16/11/2025 5:10,0.93,1.54,220.37,10.45,22.39,7.97,,10.08,0.53,Observator,PASS
16/11/2025 5:15,0.88,1.4,220.46,10.43,22.2,7.97,,10.09,0.44,Observator,PASS
16/11/2025 5:20,1.09,1.95,220.32,10.52,23.12,7.98,,10.09,0.43,Observator,PASS
16/11/2025 5:25,0.89,1.27,220.4,10.5,22.5,7.97,,10.08,0.49,Observator,PASS
16/11/2025 5:30,0.86,1.24,220.29,10.48,22.78,7.98,,10.07,0.44,Observator,PASS
16/11/2025 5:35,0.95,1.39,220.31,10.48,22.57,7.98,,10.06,0.61,Observator,PASS
16/11/2025 5:40,0.92,1.4,220.27,10.53,22.57,7.98,,10.05,0.47,Observator,PASS
16/11/2025 5:45,0.85,1.23,220.31,10.55,22.78,7.98,,10.04,0.46,Observator,PASS
16/11/2025 5:50,0.92,1.35,220.21,10.48,22.75,7.98,,10.04,0.47,Observator,PASS
16/11/2025 5:55,0.89,1.35,220.16,10.53,22.41,7.98,,10.03,0.5,Observator,PASS
16/11/2025 6:00,0.86,1.13,220.15,10.52,23.21,7.98,-46,10.02,0.43,Observator,PASS
16/11/2025 6:05,0.96,1.45,220.01,10.51,23.14,7.98,,10,0.51,Observator,PASS
16/11/2025 6:15,0.97,1.56,220.02,10.47,22.62,7.98,,10,0.48,Observator,PASS
16/11/2025 6:20,0.93,1.34,219.8,10.57,24.82,7.98,,9.99,0.45,Observator,PASS
16/11/2025 6:25,0.8,1.01,219.85,10.55,22.36,7.98,,9.99,0.47,Observator,PASS
16/11/2025 6:30,0.79,1.05,219.8,10.51,23.05,7.98,,9.97,0.44,Observator,PASS
16/11/2025 6:35,0.85,1.19,219.76,10.54,22.57,7.98,,9.97,0.48,Observator,PASS
16/11/2025 6:40,0.83,1.07,219.78,10.55,22.71,7.98,,9.96,0.45,Observator,PASS
16/11/2025 6:45,0.78,1.15,219.71,10.57,22.62,7.99,,9.95,0.62,Observator,PASS
16/11/2025 6:50,0.82,1.03,219.66,10.53,22.69,7.99,,9.95,0.65,Observator,PASS
16/11/2025 6:55,0.84,1.19,219.7,10.54,23.01,7.99,,9.94,0.66,Observator,PASS
16/11/2025 7:00,0.89,1.32,219.61,10.53,22.64,7.99,-45,9.93,0.67,Observator,PASS
16/11/2025 7:05,0.98,1.31,219.43,10.57,22.98,7.99,,9.9,0.52,Observator,PASS
16/11/2025 7:15,1.15,2.19,219.39,10.54,23.3,7.99,,9.9,0.53,Observator,PASS
16/11/2025 7:20,1.02,1.54,219.22,10.55,22.57,8,,9.89,0.46,Observator,PASS
16/11/2025 7:25,0.88,1.46,219.3,10.56,23.12,8,,9.89,0.49,Observator,PASS
16/11/2025 7:30,0.89,1.26,219.28,10.52,23.56,8,,9.89,0.52,Observator,PASS
16/11/2025 7:35,0.85,1.17,219.34,10.55,22.85,8,,9.88,0.47,Observator,PASS
16/11/2025 7:40,0.95,1.35,219.19,10.51,22.64,8,,9.87,0.46,Observator,PASS
16/11/2025 7:45,0.96,1.42,219.22,10.52,23.01,8,,9.86,0.46,Observator,PASS
16/11/2025 7:50,0.93,1.39,219.12,10.54,22.82,8,,9.86,0.46,Observator,PASS
16/11/2025 7:55,0.86,1.2,219.17,10.53,23.42,8.01,,9.85,0.44,Observator,PASS
16/11/2025 8:00,0.95,1.5,219,10.54,22.64,8.01,-41,9.84,0.49,Observator,PASS
16/11/2025 8:05,0.9,1.28,218.86,10.59,22.85,8.02,,9.82,0.52,Observator,PASS
16/11/2025 8:10,0.9,1.42,218.79,10.5,22.55,8.02,,9.82,0.49,Observator,PASS
16/11/2025 8:15,0.99,1.53,218.94,10.49,23.12,8.02,,9.83,0.52,Observator,PASS
16/11/2025 8:20,1.09,1.34,218.77,10.57,22.46,8.02,,9.82,0.48,Observator,PASS
16/11/2025 8:25,0.85,1.18,218.92,10.54,22.73,8.02,,9.82,0.47,Observator,PASS
16/11/2025 8:30,0.82,1.18,218.89,10.56,22.75,8.02,,9.81,0.43,Observator,PASS
16/11/2025 8:35,0.9,1.29,218.87,10.55,22.75,8.02,,9.81,0.49,Observator,PASS
16/11/2025 8:40,0.81,1.2,218.93,10.57,22.82,8.02,,9.81,0.44,Observator,PASS
16/11/2025 8:45,0.84,0.94,218.82,10.55,22.43,8.02,,9.8,0.46,Observator,PASS
16/11/2025 8:50,0.82,1.15,218.76,10.58,22.39,8.02,,9.8,0.49,Observator,PASS
16/11/2025 8:55,0.87,1.09,218.85,10.56,22.69,8.03,,9.8,0.46,Observator,PASS
16/11/2025 9:00,0.81,0.96,218.83,10.57,22.75,8.03,-41,9.8,0.45,Observator,PASS
16/11/2025 9:05,0.91,1.22,218.73,10.56,23.1,8.04,,9.8,0.54,Observator,PASS
16/11/2025 9:10,0.9,1.45,218.72,10.52,23.07,8.04,,9.8,0.48,Observator,PASS
16/11/2025 9:15,0.96,1.63,218.8,10.54,23.03,8.04,,9.81,0.49,Observator,PASS
16/11/2025 9:20,1.02,1.45,218.71,10.58,22.82,8.05,,9.81,0.51,Observator,PASS
16/11/2025 9:25,0.89,1.37,218.85,10.53,22.8,8.04,,9.82,0.5,Observator,PASS
16/11/2025 9:30,0.84,1.11,218.98,10.56,23.05,8.05,,9.82,0.51,Observator,PASS
16/11/2025 9:35,0.86,1.17,218.91,10.54,22.82,8.05,,9.82,0.5,Observator,PASS
16/11/2025 9:40,0.94,1.61,218.98,10.55,23.42,8.06,,9.83,0.48,Observator,PASS
16/11/2025 9:45,0.9,1.28,218.97,10.56,22.73,8.06,,9.83,0.47,Observator,PASS
16/11/2025 9:50,0.95,1.46,218.89,10.54,22.98,8.06,,9.83,0.47,Observator,PASS
16/11/2025 9:55,0.82,1.14,218.91,10.54,22.91,8.06,,9.83,0.54,Observator,PASS
16/11/2025 10:00,0.94,1.63,218.89,10.55,22.71,8.06,-34,9.83,0.48,Observator,PASS
16/11/2025 10:05,0.93,1.28,218.87,10.55,22.71,8.07,,9.82,0.49,Observator,PASS
16/11/2025 10:15,1.04,1.59,218.89,10.54,22.73,8.07,,9.83,0.46,Observator,PASS
16/11/2025 10:20,0.97,1.35,218.84,10.55,22.64,8.08,,9.83,0.45,Observator,PASS
16/11/2025 10:25,0.81,1.02,218.98,10.54,22.98,8.07,,9.83,0.48,Observator,PASS
16/11/2025 10:30,0.91,1.31,218.94,10.57,22.89,8.07,,9.82,0.48,Observator,PASS
16/11/2025 10:35,0.86,1.19,218.85,10.54,23.1,8.08,,9.81,0.48,Observator,PASS
16/11/2025 10:40,1.1,2.2,218.8,10.55,22.8,8.08,,9.79,0.53,Observator,PASS
16/11/2025 10:45,0.91,1.34,218.75,10.51,22.89,8.09,,9.79,0.54,Observator,PASS
16/11/2025 10:50,0.89,1.22,218.68,10.53,22.98,8.08,,9.78,0.54,Observator,PASS
16/11/2025 10:55,0.79,1.03,218.63,10.54,22.91,8.09,,9.79,0.52,Observator,PASS
16/11/2025 11:00,0.89,1.19,218.66,10.51,22.98,8.09,-36,9.79,0.5,Observator,PASS
16/11/2025 11:05,0.91,1.18,218.67,10.56,23.12,8.1,,9.79,0.53,Observator,PASS
16/11/2025 11:15,0.97,1.2,218.74,10.49,23.28,8.1,,9.81,0.45,Observator,PASS
16/11/2025 11:20,0.9,1.39,218.7,10.54,23.1,8.1,,9.81,0.45,Observator,PASS
16/11/2025 11:25,0.93,1.36,218.85,10.52,23.37,8.1,,9.82,0.48,Observator,PASS
16/11/2025 11:30,0.9,1.32,218.87,10.54,23.21,8.1,,9.82,0.48,Observator,PASS
16/11/2025 11:35,0.78,0.99,218.91,10.52,23.28,8.1,,9.82,0.49,Observator,PASS
16/11/2025 11:40,0.8,1.15,218.89,10.5,23.37,8.1,,9.83,0.45,Observator,PASS
16/11/2025 11:45,0.82,1.21,218.96,10.52,23.49,8.1,,9.83,0.45,Observator,PASS
16/11/2025 11:50,0.85,1.09,219.01,10.52,23.19,8.1,,9.84,0.47,Observator,PASS
16/11/2025 11:55,0.87,1.02,218.99,10.51,23.19,8.1,,9.84,0.44,Observator,PASS
16/11/2025 12:00,0.85,1.22,219.04,10.49,23.21,8.1,-43,9.84,0.48,Observator,PASS
16/11/2025 12:05,0.86,1.08,219.02,10.52,23.35,8.11,,9.85,0.49,Observator,PASS
16/11/2025 12:15,0.94,1.46,219.07,10.51,23.69,8.11,,9.86,0.46,Observator,PASS
16/11/2025 12:20,0.96,1.51,218.99,10.54,23.05,8.12,,9.86,0.52,Observator,PASS
16/11/2025 12:25,0.89,1.19,219.19,10.53,67.61,8.12,,9.87,0.49,Observator,PASS
16/11/2025 12:30,0.84,1.08,219.81,10.52,23.62,8.09,,9.96,0.47,Observator,PASS
16/11/2025 12:35,0.73,0.76,219.61,10.51,24.08,8.1,,9.95,0.41,Observator,PASS
16/11/2025 12:40,0.83,1.17,219.66,10.47,23.9,8.11,,9.95,0.56,Observator,PASS
16/11/2025 12:45,0.9,1.24,219.59,10.54,23.95,8.11,,9.92,0.47,Observator,PASS
16/11/2025 12:50,0.89,1.26,219.39,10.51,24.11,8.11,,9.9,0.49,Observator,PASS
16/11/2025 12:55,0.89,1.32,219.32,10.46,23.92,8.11,,9.88,0.47,Observator,PASS
16/11/2025 13:00,0.88,1.2,219.18,10.48,23.58,8.11,-46,9.86,0.49,Observator,PASS
16/11/2025 13:05,0.85,1.02,218.9,10.47,23.4,8.11,,9.84,0.44,Observator,PASS
16/11/2025 13:10,0.87,1.21,218.96,10.43,23.42,8.11,,9.84,0.43,Observator,PASS
16/11/2025 13:15,0.93,1.32,218.98,10.5,23.69,8.11,,9.84,0.49,Observator,PASS
16/11/2025 13:20,0.96,1.53,218.9,10.53,23.6,8.11,,9.84,0.45,Observator,PASS
16/11/2025 13:25,0.92,1.45,219.05,10.47,23.51,8.11,,9.84,0.46,Observator,PASS
16/11/2025 13:30,0.88,1.24,218.98,10.5,23.72,8.11,,9.83,0.48,Observator,PASS
16/11/2025 13:35,0.83,1.27,219.01,10.5,23.42,8.11,,9.82,0.45,Observator,PASS
16/11/2025 13:40,0.93,1.49,219.03,10.5,23.26,8.11,,9.83,0.43,Observator,PASS
16/11/2025 13:45,0.92,1.36,219.04,10.46,23.6,8.11,,9.83,0.47,Observator,PASS
16/11/2025 13:50,0.87,1.14,219.02,10.46,24.06,8.1,,9.83,0.47,Observator,PASS
16/11/2025 13:55,0.95,1.5,218.99,10.51,23.58,8.1,,9.82,0.52,Observator,PASS
16/11/2025 14:00,1.01,1.38,218.98,10.48,23.76,8.1,-46,9.82,0.51,Observator,PASS
16/11/2025 14:05,0.8,1.06,218.84,10.45,23.17,8.1,,9.8,0.43,Observator,PASS
16/11/2025 14:10,0.97,1.67,218.8,10.43,23.21,8.1,,9.8,0.44,Observator,PASS
16/11/2025 14:15,0.9,1.28,218.8,10.5,23.53,8.1,,9.81,0.45,Observator,PASS
16/11/2025 14:20,1.01,1.59,218.68,10.5,23.79,8.11,,9.8,0.46,Observator,PASS
16/11/2025 14:25,0.92,1.44,218.8,10.48,23.28,8.1,,9.79,0.48,Observator,PASS
16/11/2025 14:30,0.81,1.12,218.83,10.48,23.58,8.1,,9.79,0.62,Observator,PASS
16/11/2025 14:35,0.88,1.26,218.8,10.47,23.65,8.1,,9.79,0.44,Observator,PASS
16/11/2025 14:40,0.85,1.2,218.8,10.48,23.28,8.1,,9.78,0.46,Observator,PASS
16/11/2025 14:45,0.93,1.21,218.77,10.48,23.53,8.1,,9.78,0.44,Observator,PASS
16/11/2025 14:50,0.81,1.09,218.72,10.51,23.4,8.1,,9.77,0.49,Observator,PASS
16/11/2025 14:55,0.88,1.03,218.72,10.5,23.65,8.09,,9.76,0.44,Observator,PASS
16/11/2025 15:00,0.86,1.27,218.58,10.49,23.07,8.09,0,9.75,0.45,Observator,PASS
16/11/2025 15:05,0.77,0.83,218.47,10.51,23.24,8.09,,9.74,0.43,Observator,PASS
16/11/2025 15:15,0.86,1.45,218.52,10.49,22.78,8.09,,9.74,0.44,Observator,PASS
16/11/2025 15:20,1.06,1.54,218.49,10.52,23.1,8.09,,9.74,0.44,Observator,PASS
16/11/2025 15:25,0.86,1.32,218.52,10.51,23.35,8.09,,9.74,0.44,Observator,PASS
16/11/2025 15:30,0.91,1.43,218.54,10.52,22.8,8.08,,9.73,0.46,Observator,PASS
16/11/2025 15:35,0.91,1.23,218.54,10.51,22.8,8.08,,9.73,0.47,Observator,PASS
16/11/2025 15:40,0.85,1.21,218.51,10.52,22.85,8.08,,9.72,0.42,Observator,PASS
16/11/2025 15:45,0.84,1.12,218.44,10.5,22.89,8.08,,9.72,0.49,Observator,PASS
16/11/2025 15:50,0.85,1.22,218.48,10.51,22.62,8.08,,9.71,0.42,Observator,PASS
16/11/2025 15:55,0.82,1.21,218.42,10.52,23.35,8.08,,9.71,0.43,Observator,PASS
16/11/2025 16:00,0.86,1.3,218.37,10.52,23.6,8.08,-46,9.71,0.48,Observator,PASS
16/11/2025 16:05,0.82,0.98,218.23,10.51,23.46,8.07,,9.69,0.46,Observator,PASS
16/11/2025 16:10,1.12,1.54,218.24,10.46,23.05,8.07,,9.69,0.45,Observator,PASS
16/11/2025 16:15,0.9,1.37,218.34,10.5,23.35,8.08,,9.69,0.44,Observator,PASS
16/11/2025 16:20,0.99,1.77,218.22,10.53,23.21,8.08,,9.69,0.44,Observator,PASS
16/11/2025 16:25,0.93,1.31,218.26,10.51,23.21,8.07,,9.68,0.47,Observator,PASS
16/11/2025 16:30,0.9,1.3,218.26,10.52,23.19,8.07,,9.68,0.45,Observator,PASS
16/11/2025 16:35,0.87,1.22,218.29,10.5,23.03,8.07,,9.68,0.48,Observator,PASS
16/11/2025 16:40,0.9,1.19,218.24,10.51,23.21,8.07,,9.67,0.5,Observator,PASS
16/11/2025 16:45,0.89,1.46,218.14,10.53,23.05,8.07,,9.67,0.49,Observator,PASS
16/11/2025 16:50,0.81,1.12,218.18,10.51,23.88,8.07,,9.66,0.48,Observator,PASS
16/11/2025 16:55,1.02,1.53,218.12,10.53,23.37,8.07,,9.65,0.46,Observator,PASS
16/11/2025 17:00,0.88,1.34,218.12,10.52,23.19,8.07,-40,9.66,0.49,Observator,PASS
16/11/2025 17:05,0.85,1.02,217.99,10.54,23.26,8.06,,9.64,0.4,Observator,PASS
16/11/2025 17:15,0.89,1.16,218.02,10.51,23.49,8.07,,9.64,0.49,Observator,PASS
16/11/2025 17:20,1.01,1.36,217.9,10.56,22.46,8.07,,9.64,0.43,Observator,PASS
16/11/2025 17:25,0.82,1.08,217.98,10.53,23.14,8.06,,9.64,0.43,Observator,PASS
16/11/2025 17:30,0.83,1.1,218.05,10.52,23.99,8.06,,9.63,0.45,Observator,PASS
16/11/2025 17:35,0.9,1.1,218.07,10.52,23.28,8.06,,9.63,0.46,Observator,PASS
16/11/2025 17:40,0.95,1.41,218.01,10.54,23.26,8.06,,9.63,0.44,Observator,PASS
16/11/2025 17:45,0.89,1.16,218.03,10.53,22.78,8.06,,9.62,0.47,Observator,PASS
16/11/2025 17:50,0.85,1.22,217.99,10.52,23.07,8.06,,9.62,0.49,Observator,PASS
16/11/2025 17:55,0.85,0.99,218.03,10.52,23.42,8.06,,9.62,0.47,Observator,PASS
16/11/2025 18:00,0.88,1.18,217.93,10.5,23.53,8.06,-45,9.61,0.5,Observator,PASS
16/11/2025 18:05,0.82,1.05,217.81,10.52,24.2,8.06,,9.6,0.49,Observator,PASS
16/11/2025 18:15,0.96,1.12,217.86,10.51,22.94,8.06,,9.6,0.45,Observator,PASS
16/11/2025 18:20,1.03,1.49,217.71,10.57,22.82,8.06,,9.59,0.5,Observator,PASS
16/11/2025 18:25,0.86,1.2,217.82,10.52,23.14,8.06,,9.58,0.45,Observator,PASS
16/11/2025 18:30,0.9,1.21,217.77,10.52,23.17,8.06,,9.58,0.5,Observator,PASS
16/11/2025 18:35,0.94,1.33,217.73,10.54,22.91,8.05,,9.57,0.53,Observator,PASS
16/11/2025 18:40,0.88,1.19,217.66,10.55,22.91,8.06,,9.57,0.42,Observator,PASS
16/11/2025 18:45,0.86,1.22,217.72,10.55,23.53,8.06,,9.57,0.47,Observator,PASS
16/11/2025 18:50,0.81,1.11,217.63,10.53,23.05,8.06,,9.56,0.48,Observator,PASS
